Year,Quarter,Month,DayOfWeek,Reporting_Airline,CancelledFlights,DivertedFlights,TotalFlights,DepartureDelayedFlights,ArrivalDelayedFlights,TotalDepDelay_gt_15M,TotalArrDelay_gt_15M,TotalDepDelay,TotalArrDelay,TotalDepDelayMinutes,TotalArrDelayMinutes,TotalCarrierDelay,TotalWeatherDelay,TotalNASDelay,TotalSecurityDelay,TotalLateAircraftDelay
2022,2,6,7,F9,27.0,1.0,401,613.0,634.0,41750.0,41715.0,38354.0,33359.0,43835.0,43781.0,12011.0,907.0,9366.0,0.0,19431.0
2022,3,8,5,G4,19.0,11.0,493,485.0,551.0,29734.0,33380.0,25412.0,27951.0,31727.0,35762.0,7896.0,4182.0,6589.0,56.0,14657.0
2022,3,9,7,OH,27.0,3.0,300,231.0,307.0,16750.0,19332.0,6267.0,-464.0,18059.0,20995.0,6744.0,723.0,4542.0,0.0,7323.0
2023,2,6,7,F9,81.0,5.0,390,739.0,762.0,68191.0,68557.0,65630.0,60385.0,70417.0,70603.0,21912.0,1283.0,9175.0,0.0,36187.0
2023,3,7,2,G4,0.0,1.0,54,30.0,32.0,1550.0,1711.0,214.0,-159.0,1679.0,1866.0,479.0,221.0,267.0,0.0,744.0
2023,3,9,6,NK,57.0,4.0,483,738.0,655.0,45604.0,41505.0,38264.0,11281.0,49318.0,44469.0,12952.0,2472.0,14238.0,369.0,11474.0
2024,4,10,2,G4,43.0,1.0,95,35.0,28.0,2084.0,1865.0,73.0,-1219.0,2301.0,2110.0,539.0,466.0,152.0,0.0,708.0
2024,4,11,2,9E,4.0,1.0,296,145.0,176.0,9323.0,9790.0,-3423.0,-20455.0,10347.0,10780.0,3929.0,740.0,2095.0,0.0,3026.0
2024,2,4,6,B6,1.0,10.0,321,502.0,460.0,33387.0,30138.0,23886.0,1190.0,35566.0,32040.0,14733.0,0.0,4168.0,66.0,11171.0
2024,2,5,6,9E,0.0,1.0,284,168.0,185.0,11553.0,12051.0,5279.0,-4288.0,12220.0,13075.0,3663.0,677.0,2068.0,0.0,5643.0
2024,3,7,3,OO,50.0,20.0,1029,1809.0,2105.0,156455.0,165903.0,123849.0,101363.0,164275.0,176373.0,91525.0,19974.0,24929.0,250.0,29225.0
2020,4,10,6,NK,0.0,3.0,214,77.0,91.0,3624.0,3731.0,-693.0,-7517.0,4224.0,4565.0,976.0,0.0,1869.0,0.0,886.0
2020,4,10,6,OO,14.0,13.0,893,573.0,611.0,56092.0,53533.0,20861.0,-33404.0,58846.0,58308.0,36503.0,5791.0,1372.0,40.0,9827.0
2020,3,8,2,F9,1.0,0.0,100,30.0,31.0,1214.0,1247.0,-1807.0,-5744.0,1390.0,1447.0,649.0,71.0,487.0,0.0,40.0
2020,3,9,2,UA,15.0,8.0,349,237.0,253.0,14985.0,15024.0,1619.0,-25293.0,16416.0,16435.0,5305.0,2605.0,3792.0,0.0,3322.0
2021,4,12,7,UA,136.0,9.0,661,1718.0,1550.0,102132.0,93310.0,100870.0,56312.0,112019.0,100265.0,35817.0,2032.0,16776.0,0.0,38685.0
2021,4,12,7,QX,152.0,1.0,168,230.0,247.0,19353.0,18379.0,18829.0,15355.0,20533.0,19734.0,3901.0,3390.0,4801.0,14.0,6273.0
2021,1,2,3,YX,69.0,1.0,438,144.0,182.0,9770.0,10093.0,-1435.0,-21661.0,10357.0,11516.0,5045.0,903.0,2546.0,15.0,1584.0
2021,2,4,7,QX,18.0,1.0,161,109.0,120.0,5679.0,5745.0,2313.0,-2650.0,6805.0,6894.0,3037.0,0.0,1033.0,17.0,1658.0
2021,2,5,5,UA,3.0,7.0,459,388.0,511.0,20850.0,23589.0,10216.0,-11184.0,25136.0,28158.0,11044.0,291.0,6487.0,0.0,5767.0
2024,4,12,7,YX,7.0,9.0,533,557.0,629.0,31257.0,32699.0,15655.0,-11304.0,34648.0,37074.0,11000.0,1326.0,7314.0,114.0,12945.0
2023,2,5,5,OH,13.0,6.0,270,267.0,294.0,19642.0,19074.0,10487.0,-469.0,21279.0,21116.0,7542.0,307.0,2181.0,66.0,8978.0
2023,2,5,2,UA,89.0,36.0,724,1881.0,1950.0,134307.0,134489.0,111340.0,39383.0,144444.0,142801.0,40902.0,13083.0,25855.0,0.0,54649.0
2023,2,6,7,YX,175.0,19.0,416,441.0,533.0,36952.0,40510.0,25790.0,11221.0,38682.0,42661.0,9939.0,3292.0,14943.0,0.0,12336.0
2021,3,8,3,AA,594.0,40.0,778,2437.0,2373.0,177159.0,173089.0,163499.0,107089.0,186422.0,181705.0,67839.0,14375.0,28420.0,350.0,62105.0
2022,2,6,6,AA,521.0,10.0,773,2763.0,2642.0,219259.0,208443.0,212982.0,163232.0,230356.0,219035.0,95619.0,2327.0,16305.0,228.0,93964.0
2024,4,11,7,OH,0.0,3.0,348,304.0,328.0,21765.0,21390.0,7277.0,-10669.0,23270.0,23661.0,9120.0,155.0,2870.0,56.0,9189.0
2023,4,11,5,OO,13.0,17.0,1050,923.0,1021.0,83134.0,82444.0,51781.0,8182.0,87193.0,88624.0,43983.0,7354.0,12365.0,125.0,18617.0
2023,2,4,4,G4,73.0,5.0,472,485.0,509.0,54627.0,56331.0,48479.0,44536.0,56547.0,58189.0,15639.0,3026.0,19230.0,27.0,18409.0
2022,4,12,1,UA,153.0,11.0,758,2120.0,2042.0,162355.0,151452.0,151817.0,99159.0,170805.0,158907.0,61908.0,2292.0,16965.0,6.0,70281.0
2022,4,11,3,YV,6.0,1.0,220,170.0,190.0,11005.0,10848.0,6455.0,-1866.0,11886.0,12054.0,4273.0,398.0,2412.0,43.0,3722.0
2020,2,5,4,YV,16.0,0.0,163,43.0,37.0,2670.0,2315.0,-2196.0,-9723.0,2862.0,2758.0,1617.0,115.0,189.0,4.0,390.0
2020,4,12,1,YX,2.0,1.0,521,178.0,231.0,12761.0,13219.0,-3061.0,-24971.0,13892.0,15289.0,7734.0,375.0,2752.0,36.0,2322.0
2020,4,10,5,G4,10.0,3.0,284,243.0,230.0,19022.0,18654.0,13038.0,8145.0,20143.0,19969.0,6968.0,642.0,2927.0,13.0,8104.0
2020,3,7,5,G4,12.0,10.0,435,296.0,296.0,26208.0,26275.0,11153.0,4296.0,27400.0,27714.0,11514.0,1420.0,2449.0,0.0,10892.0
2022,1,1,2,DL,85.0,7.0,756,1108.0,979.0,68745.0,60784.0,44953.0,-37234.0,75784.0,66942.0,34419.0,1500.0,7108.0,24.0,17733.0
2022,1,1,5,F9,46.0,7.0,357,395.0,436.0,23890.0,24982.0,18096.0,12875.0,25401.0,26945.0,9412.0,217.0,7417.0,0.0,7936.0
2022,1,3,4,MQ,50.0,9.0,404,543.0,624.0,28071.0,32420.0,18828.0,3087.0,31492.0,36261.0,8429.0,2888.0,9838.0,165.0,11100.0
2023,4,11,6,G4,2.0,1.0,541,140.0,139.0,7572.0,7336.0,3078.0,-2096.0,8555.0,8157.0,2733.0,386.0,1219.0,0.0,2998.0
2023,1,2,7,F9,25.0,0.0,413,537.0,508.0,40935.0,39051.0,36218.0,24022.0,42841.0,40910.0,15976.0,157.0,6036.0,0.0,16882.0
2023,3,7,1,OH,23.0,6.0,283,641.0,694.0,49107.0,49332.0,40888.0,30988.0,51717.0,52188.0,15381.0,1272.0,6344.0,61.0,26274.0
2023,3,9,1,AA,50.0,26.0,844,2199.0,2203.0,192069.0,187114.0,168585.0,100539.0,202048.0,197489.0,62839.0,10399.0,25763.0,227.0,87886.0
2023,3,9,4,NK,42.0,5.0,448,852.0,853.0,57671.0,57174.0,53066.0,36980.0,61132.0,60138.0,15616.0,2282.0,23678.0,291.0,15307.0
2023,3,9,7,AS,32.0,9.0,318,502.0,505.0,27503.0,27084.0,18242.0,6505.0,30750.0,30680.0,9582.0,1001.0,5850.0,351.0,10300.0
2024,1,1,1,9E,118.0,1.0,366,418.0,425.0,35503.0,35368.0,25838.0,4808.0,37074.0,37076.0,10961.0,4448.0,7893.0,22.0,12044.0
2024,4,11,4,UA,34.0,5.0,720,1786.0,2036.0,133023.0,149072.0,112431.0,82779.0,140038.0,155989.0,27926.0,4877.0,57336.0,0.0,58933.0
2024,1,2,6,G4,0.0,1.0,246,131.0,150.0,11336.0,12597.0,7136.0,3360.0,12057.0,13200.0,6214.0,431.0,2337.0,9.0,3606.0
2024,2,6,4,DL,41.0,31.0,883,2780.0,2826.0,186196.0,187781.0,166676.0,97226.0,199286.0,199504.0,78735.0,6969.0,45626.0,22.0,56429.0
2024,2,6,4,WN,102.0,40.0,1480,5013.0,4388.0,260093.0,238095.0,267647.0,168372.0,290972.0,260460.0,75106.0,4736.0,35049.0,435.0,122769.0
2024,3,8,1,UA,234.0,54.0,777,2136.0,2175.0,170441.0,168519.0,154782.0,107483.0,179281.0,176667.0,44740.0,7770.0,33595.0,0.0,82414.0
2020,4,12,1,9E,0.0,0.0,298,168.0,190.0,15949.0,15565.0,3652.0,-17389.0,16965.0,17391.0,10215.0,355.0,1640.0,52.0,3303.0
2020,1,2,3,B6,1.0,8.0,316,423.0,438.0,24643.0,24325.0,7220.0,-17448.0,26859.0,26686.0,10313.0,293.0,6321.0,23.0,7375.0
2020,3,9,7,MQ,3.0,1.0,340,100.0,146.0,5856.0,6806.0,-4469.0,-9580.0,6899.0,9008.0,3452.0,306.0,1635.0,8.0,1405.0
2021,1,1,1,MQ,19.0,6.0,351,239.0,380.0,18030.0,21376.0,9026.0,-805.0,19349.0,23801.0,3731.0,3296.0,9481.0,68.0,4800.0
2021,1,2,7,QX,159.0,2.0,165,215.0,247.0,13571.0,15543.0,11168.0,10482.0,14508.0,16925.0,5117.0,1723.0,3491.0,35.0,5177.0
2021,2,5,5,QX,13.0,3.0,185,102.0,120.0,5098.0,5290.0,1942.0,-1595.0,6222.0,6757.0,2648.0,157.0,1231.0,13.0,1241.0
2020,2,4,5,OH,1190.0,1.0,321,62.0,47.0,3401.0,2623.0,-6946.0,-24707.0,3752.0,2939.0,1889.0,270.0,149.0,24.0,291.0
2024,2,4,1,OO,25.0,39.0,1070,1462.0,1620.0,126463.0,128751.0,86583.0,48538.0,132513.0,137852.0,61904.0,18427.0,20689.0,845.0,26886.0
2023,2,6,4,WN,125.0,54.0,1358,6758.0,6319.0,353902.0,346368.0,363398.0,285338.0,388962.0,375883.0,74077.0,8977.0,69795.0,824.0,192695.0
2021,4,10,1,YX,97.0,7.0,548,452.0,555.0,33489.0,38437.0,18960.0,5606.0,35565.0,41823.0,10247.0,3917.0,13825.0,138.0,10310.0
2023,4,11,3,YX,0.0,5.0,419,172.0,229.0,8760.0,9608.0,-12907.0,-43614.0,10040.0,12370.0,2927.0,99.0,3260.0,28.0,3294.0
2023,4,11,7,WN,13.0,8.0,1458,4124.0,3503.0,192164.0,171695.0,198498.0,81035.0,222753.0,193868.0,51058.0,1516.0,27519.0,617.0,90985.0
2022,2,4,4,AS,92.0,7.0,306,553.0,661.0,31889.0,36909.0,25029.0,23354.0,34975.0,40485.0,9955.0,1505.0,12181.0,20.0,13248.0
2022,4,11,4,AA,160.0,13.0,809,1313.0,1506.0,97282.0,100558.0,77208.0,35121.0,105658.0,110663.0,46401.0,2566.0,15161.0,85.0,36345.0
2020,2,5,3,MQ,1.0,2.0,293,51.0,69.0,2692.0,3069.0,-4791.0,-14305.0,3116.0,3839.0,895.0,117.0,884.0,0.0,1173.0
2020,2,5,6,AS,4.0,2.0,120,28.0,25.0,1775.0,1473.0,-3621.0,-12375.0,2208.0,1749.0,678.0,104.0,388.0,41.0,262.0
2020,3,8,6,YX,14.0,1.0,388,108.0,130.0,7153.0,7150.0,-8840.0,-33572.0,7718.0,8226.0,3437.0,235.0,2315.0,0.0,1163.0
2022,4,11,3,HA,12.0,1.0,70,280.0,335.0,15602.0,16328.0,15627.0,15553.0,17390.0,18268.0,8015.0,0.0,1299.0,40.0,6974.0
2022,2,5,7,WN,149.0,53.0,1320,4733.0,3974.0,230677.0,205900.0,240284.0,111706.0,263543.0,228625.0,64368.0,6492.0,34607.0,457.0,99976.0
2023,4,12,1,HA,10.0,0.0,72,88.0,112.0,3156.0,3667.0,1881.0,792.0,4405.0,5192.0,2221.0,36.0,284.0,0.0,1126.0
2023,4,12,7,B6,11.0,13.0,331,1076.0,1082.0,80599.0,81437.0,73737.0,55231.0,84378.0,85047.0,36439.0,478.0,16864.0,183.0,27473.0
2023,1,2,1,AA,19.0,8.0,833,1808.0,1918.0,140761.0,136124.0,112673.0,52889.0,150303.0,147328.0,52148.0,1340.0,15910.0,1207.0,65519.0
2024,1,1,2,B6,92.0,28.0,335,951.0,1089.0,96087.0,107472.0,85826.0,79375.0,98430.0,110014.0,35919.0,7898.0,26197.0,98.0,37360.0
2024,1,1,3,G4,2.0,2.0,406,140.0,137.0,9869.0,9840.0,6156.0,1301.0,10624.0,10564.0,3709.0,577.0,2583.0,143.0,2828.0
2024,4,12,4,F9,14.0,6.0,538,536.0,582.0,34866.0,35802.0,25488.0,16516.0,37099.0,38118.0,7333.0,950.0,8884.0,0.0,18635.0
2024,3,7,4,F9,222.0,2.0,506,696.0,725.0,51261.0,52980.0,43419.0,37704.0,53615.0,55596.0,18667.0,483.0,8385.0,0.0,25445.0
2020,4,10,1,YX,1.0,1.0,417,117.0,199.0,5240.0,7904.0,-7373.0,-21211.0,6018.0,9981.0,1967.0,254.0,4743.0,0.0,940.0
2020,1,2,7,B6,3.0,9.0,328,465.0,418.0,30584.0,27816.0,15531.0,-14245.0,33241.0,30690.0,14164.0,361.0,3136.0,31.0,10124.0
2020,1,2,1,WN,94.0,8.0,1199,1500.0,1167.0,65741.0,54229.0,46618.0,-95522.0,81534.0,64565.0,25304.0,484.0,8395.0,161.0,19885.0
2020,1,3,7,9E,324.0,2.0,396,197.0,171.0,10949.0,9251.0,-9238.0,-59154.0,11923.0,10289.0,5247.0,287.0,1057.0,0.0,2660.0
2020,3,9,1,YX,1.0,2.0,401,54.0,81.0,3906.0,4708.0,-8914.0,-30350.0,4415.0,5706.0,2284.0,120.0,1464.0,0.0,840.0
2021,4,10,7,G4,106.0,4.0,480,711.0,753.0,45656.0,48285.0,40906.0,41521.0,48544.0,51615.0,15370.0,1419.0,8042.0,128.0,23326.0
2021,1,2,6,QX,256.0,1.0,164,97.0,135.0,5492.0,6991.0,2300.0,1777.0,6244.0,8363.0,1297.0,2171.0,2040.0,0.0,1483.0
2021,1,3,2,YX,2.0,10.0,518,138.0,128.0,8976.0,7658.0,-10312.0,-45283.0,9954.0,9223.0,2890.0,154.0,995.0,67.0,3552.0
2021,2,4,4,UA,2.0,3.0,436,386.0,423.0,20412.0,20643.0,5322.0,-26890.0,24307.0,24959.0,9152.0,158.0,5107.0,49.0,6177.0
2021,3,7,5,HA,4.0,0.0,71,144.0,134.0,4791.0,4481.0,4362.0,1382.0,6723.0,6402.0,3153.0,17.0,0.0,0.0,1311.0
2021,3,8,2,HA,14.0,0.0,72,92.0,95.0,3829.0,3797.0,873.0,-1907.0,4842.0,4893.0,2785.0,0.0,30.0,17.0,965.0
2021,3,8,2,B6,21.0,14.0,342,879.0,813.0,60940.0,56276.0,53212.0,27659.0,64224.0,58933.0,25425.0,3231.0,8472.0,155.0,18993.0
2022,2,5,4,9E,0.0,5.0,280,244.0,307.0,17628.0,19135.0,7944.0,-5612.0,19033.0,21596.0,9898.0,294.0,4166.0,0.0,4777.0
2022,2,6,6,B6,96.0,5.0,342,768.0,713.0,52588.0,48455.0,49474.0,31345.0,55837.0,51011.0,25979.0,1294.0,5631.0,63.0,15488.0
2023,3,9,7,UA,145.0,11.0,787,1597.0,1600.0,106358.0,103369.0,88479.0,32325.0,114897.0,110521.0,37456.0,2727.0,24944.0,108.0,38134.0
2022,1,3,4,AA,163.0,49.0,705,2187.0,2550.0,147600.0,162834.0,127173.0,81559.0,159716.0,175465.0,54371.0,4379.0,47385.0,460.0,56239.0
2022,1,3,6,AS,34.0,5.0,293,399.0,424.0,26566.0,27366.0,20808.0,12282.0,29107.0,30004.0,10026.0,1236.0,5059.0,102.0,10943.0
2022,2,4,2,YX,26.0,8.0,422,793.0,958.0,53900.0,58595.0,39303.0,27703.0,56747.0,63006.0,10269.0,3174.0,17740.0,34.0,27378.0
2023,1,2,4,UA,100.0,13.0,753,1679.0,1884.0,110132.0,118362.0,95738.0,65234.0,118764.0,127161.0,40012.0,5482.0,29658.0,6.0,43204.0
2021,1,3,7,AS,33.0,1.0,244,210.0,267.0,10095.0,11463.0,2806.0,-2614.0,11945.0,13966.0,4428.0,6.0,3479.0,38.0,3512.0
2022,1,1,7,YX,650.0,15.0,481,796.0,1038.0,54271.0,65329.0,43347.0,38047.0,57050.0,69148.0,24350.0,3026.0,17868.0,25.0,20060.0
2022,1,2,6,AA,912.0,5.0,706,1615.0,1601.0,113099.0,107151.0,101258.0,55915.0,121079.0,115357.0,61930.0,768.0,11544.0,366.0,32543.0
2022,1,2,2,YX,34.0,8.0,417,540.0,621.0,39912.0,43246.0,22140.0,268.0,41668.0,45724.0,10030.0,1108.0,15516.0,36.0,16556.0
2022,3,9,4,UA,164.0,15.0,734,1086.0,1115.0,69618.0,69443.0,47774.0,-19196.0,77868.0,75794.0,23738.0,2392.0,20159.0,9.0,23145.0
2023,1,1,2,B6,20.0,15.0,300,831.0,821.0,68611.0,66991.0,53800.0,25372.0,71798.0,69868.0,31069.0,246.0,9193.0,898.0,25585.0
2023,1,1,3,G4,11.0,0.0,146,149.0,161.0,14279.0,15034.0,11998.0,11510.0,14686.0,15483.0,1888.0,489.0,8402.0,0.0,4255.0
2023,4,10,3,HA,15.0,1.0,68,145.0,193.0,7672.0,8831.0,7244.0,7904.0,9232.0,10578.0,5014.0,398.0,576.0,25.0,2818.0
2023,2,4,1,NK,53.0,13.0,472,1013.0,1066.0,71781.0,74252.0,69077.0,62052.0,75490.0,77957.0,18024.0,4549.0,26302.0,623.0,24754.0
2023,2,6,2,NK,75.0,15.0,483,811.0,807.0,58270.0,59353.0,54744.0,44075.0,61202.0,62445.0,15297.0,4672.0,21171.0,325.0,17888.0
2023,3,7,3,OO,289.0,31.0,955,1187.0,1300.0,119476.0,126496.0,97138.0,73017.0,124145.0,132432.0,49983.0,15276.0,19760.0,67.0,41410.0
2023,3,8,4,AA,157.0,51.0,864,3808.0,3791.0,387134.0,378900.0,360457.0,273919.0,399508.0,390889.0,135207.0,19520.0,34262.0,851.0,189060.0
2024,4,11,2,HA,6.0,1.0,74,47.0,59.0,1480.0,1728.0,-1125.0,-2761.0,2217.0,2645.0,1171.0,67.0,24.0,13.0,453.0
2024,1,2,6,MQ,0.0,4.0,456,226.0,285.0,10657.0,12527.0,3293.0,-8530.0,12681.0,15435.0,4384.0,600.0,3885.0,88.0,3570.0
2024,1,3,6,F9,84.0,6.0,404,1040.0,992.0,101501.0,100386.0,94747.0,81634.0,103668.0,102808.0,21389.0,2483.0,24379.0,0.0,52135.0
2024,2,4,4,9E,59.0,3.0,330,377.0,366.0,28643.0,27500.0,20565.0,5396.0,30143.0,29433.0,9433.0,1057.0,4542.0,0.0,12468.0
2024,2,5,7,NK,10.0,15.0,515,915.0,907.0,63599.0,64237.0,57541.0,43696.0,66703.0,67251.0,16567.0,1008.0,29610.0,176.0,16876.0
2024,3,8,7,AA,829.0,33.0,888,3441.0,3285.0,312698.0,301216.0,299709.0,235925.0,323822.0,311764.0,114089.0,15664.0,34694.0,367.0,136402.0
2024,3,8,4,B6,22.0,24.0,306,1270.0,1411.0,111277.0,118424.0,105719.0,101105.0,114815.0,121763.0,42171.0,3232.0,27547.0,267.0,45207.0
2024,3,8,4,G4,3.0,7.0,528,478.0,502.0,40802.0,42558.0,31705.0,26713.0,42481.0,44332.0,12097.0,4461.0,7509.0,35.0,18456.0
2020,1,1,2,DL,0.0,6.0,751,767.0,701.0,44839.0,40822.0,13512.0,-92457.0,52236.0,48130.0,17267.0,5012.0,8785.0,83.0,9675.0
2020,4,12,6,DL,37.0,12.0,562,698.0,984.0,50004.0,58264.0,28687.0,24205.0,54143.0,66461.0,32230.0,456.0,14538.0,50.0,10990.0
2020,3,7,3,YV,5.0,2.0,232,115.0,158.0,8457.0,9965.0,1194.0,-1499.0,8830.0,11146.0,3771.0,701.0,4397.0,67.0,1029.0
2020,3,8,6,DL,23.0,8.0,526,487.0,516.0,27233.0,26093.0,-1702.0,-38624.0,30991.0,31972.0,17671.0,404.0,4107.0,44.0,3867.0
2021,1,1,4,G4,76.0,2.0,286,92.0,95.0,5231.0,5182.0,-2141.0,-7276.0,6076.0,5986.0,2672.0,338.0,1415.0,0.0,757.0
2021,1,1,6,WN,49.0,4.0,1168,1030.0,784.0,37467.0,29800.0,20208.0,-72082.0,47870.0,36943.0,13846.0,222.0,5278.0,191.0,10263.0
2021,4,11,4,HA,0.0,1.0,74,47.0,33.0,2576.0,2172.0,502.0,-2379.0,3151.0,2876.0,2014.0,0.0,50.0,7.0,101.0
2021,4,11,1,HA,0.0,3.0,71,58.0,69.0,3799.0,3903.0,1652.0,-1079.0,4911.0,5108.0,3314.0,179.0,16.0,2.0,392.0
2021,1,2,1,QX,71.0,4.0,166,206.0,222.0,10789.0,11713.0,7151.0,4633.0,11418.0,12843.0,4345.0,890.0,2433.0,16.0,4029.0
2021,1,2,5,YX,77.0,3.0,493,354.0,445.0,25590.0,28078.0,12396.0,-6701.0,27170.0,30898.0,10841.0,2825.0,6994.0,109.0,7309.0
2021,1,2,1,9E,183.0,3.0,254,201.0,259.0,16155.0,17808.0,6894.0,-12745.0,17116.0,19512.0,4336.0,6469.0,4082.0,0.0,2921.0
2021,1,3,1,MQ,38.0,11.0,360,280.0,396.0,21962.0,26341.0,9560.0,-7151.0,23778.0,28999.0,5470.0,4521.0,7217.0,0.0,9133.0
2021,2,4,2,OH,1.0,0.0,250,119.0,116.0,6096.0,5333.0,-6343.0,-22010.0,6874.0,7113.0,2456.0,39.0,915.0,125.0,1798.0
2021,2,4,4,MQ,2.0,2.0,394,341.0,459.0,17607.0,20349.0,6840.0,-9434.0,20334.0,23977.0,6346.0,722.0,5380.0,95.0,7806.0
2021,2,6,7,WN,206.0,49.0,1516,5294.0,4584.0,295537.0,264052.0,308494.0,223319.0,319738.0,282640.0,89680.0,4943.0,32558.0,266.0,136605.0
2021,3,7,1,G4,160.0,7.0,521,774.0,842.0,60581.0,64878.0,57170.0,59035.0,63240.0,67431.0,19421.0,5613.0,8637.0,609.0,30598.0
2020,2,4,5,B6,577.0,2.0,311,42.0,35.0,2836.0,2263.0,-4284.0,-16223.0,3092.0,2398.0,1713.0,0.0,154.0,0.0,396.0
2020,2,4,5,WN,6661.0,10.0,1282,204.0,183.0,7677.0,6432.0,-18764.0,-89823.0,10066.0,8626.0,2588.0,327.0,2087.0,0.0,1430.0
2023,1,3,7,YX,1.0,3.0,434,330.0,452.0,19963.0,22536.0,6546.0,-11787.0,22176.0,25543.0,11284.0,641.0,5719.0,179.0,4713.0
2022,2,5,6,AS,81.0,4.0,314,409.0,413.0,20232.0,20211.0,14200.0,5458.0,22967.0,23181.0,7878.0,628.0,4983.0,109.0,6613.0
2022,2,6,3,YX,495.0,18.0,488,616.0,795.0,53014.0,61172.0,36108.0,22896.0,55509.0,65309.0,12843.0,6965.0,25628.0,0.0,15736.0
2020,1,2,5,OO,162.0,38.0,1194,1647.0,1571.0,162178.0,149501.0,131565.0,28567.0,167976.0,155038.0,78735.0,25338.0,38620.0,142.0,6666.0
2023,3,9,4,YX,174.0,6.0,371,405.0,477.0,39590.0,42976.0,23209.0,8804.0,41023.0,45678.0,8266.0,1531.0,20903.0,109.0,12167.0
2022,4,11,5,WN,201.0,40.0,1340,4255.0,3722.0,200184.0,184141.0,204922.0,105861.0,225835.0,203458.0,56200.0,2217.0,30272.0,422.0,95030.0
2022,1,2,5,B6,560.0,4.0,369,1015.0,1056.0,86190.0,90926.0,81737.0,74297.0,88967.0,93158.0,32705.0,6721.0,19538.0,221.0,31741.0
2022,1,3,4,HA,8.0,0.0,73,177.0,206.0,6975.0,7615.0,6657.0,5156.0,8626.0,9306.0,4817.0,160.0,54.0,70.0,2514.0
2022,2,4,2,OH,35.0,12.0,298,484.0,539.0,34821.0,35970.0,26358.0,19274.0,36887.0,38702.0,12711.0,1076.0,5148.0,20.0,17015.0
2022,3,7,2,HA,1.0,1.0,73,132.0,124.0,6140.0,5815.0,6443.0,4813.0,8088.0,7825.0,4676.0,0.0,26.0,15.0,1098.0
2022,3,7,1,HA,0.0,2.0,75,127.0,146.0,4521.0,4828.0,4202.0,2684.0,6323.0,6507.0,2984.0,0.0,208.0,13.0,1623.0
2023,1,1,4,MQ,9.0,5.0,436,405.0,592.0,21224.0,28254.0,15809.0,16092.0,23867.0,31879.0,5784.0,3064.0,9349.0,2.0,10055.0
2023,4,11,1,MQ,10.0,4.0,378,357.0,429.0,22247.0,23784.0,15042.0,3015.0,24424.0,26669.0,8435.0,286.0,4412.0,6.0,10645.0
2023,4,11,2,MQ,7.0,1.0,359,256.0,284.0,17341.0,17633.0,10007.0,-3986.0,19376.0,20251.0,6735.0,917.0,2955.0,0.0,7026.0
2023,1,2,6,AS,61.0,8.0,305,491.0,551.0,33276.0,34131.0,26565.0,18425.0,35791.0,36850.0,13354.0,792.0,7051.0,48.0,12886.0
2023,2,6,3,G4,0.0,3.0,221,200.0,217.0,15048.0,16713.0,11556.0,12513.0,15784.0,17771.0,2667.0,2253.0,6499.0,1.0,5293.0
2023,3,7,3,WN,156.0,66.0,1378,5712.0,5221.0,338413.0,325933.0,344594.0,275265.0,365800.0,347942.0,71540.0,18158.0,52217.0,221.0,183797.0
2023,3,8,5,B6,121.0,7.0,368,1430.0,1421.0,125482.0,123378.0,122285.0,111519.0,128304.0,126244.0,42890.0,1147.0,20208.0,178.0,58955.0
2023,3,9,2,NK,16.0,21.0,458,415.0,408.0,23851.0,23838.0,16744.0,507.0,25914.0,25637.0,5599.0,2177.0,11687.0,138.0,4237.0
2024,1,2,7,B6,21.0,15.0,328,709.0,716.0,54023.0,52640.0,46964.0,28296.0,56890.0,55082.0,21122.0,1716.0,7411.0,41.0,22350.0
2024,2,4,3,F9,41.0,4.0,471,570.0,552.0,54014.0,54025.0,47576.0,37750.0,55762.0,56026.0,10814.0,983.0,13825.0,0.0,28403.0
2024,3,8,4,HA,17.0,1.0,77,143.0,157.0,9114.0,8831.0,7872.0,5752.0,10865.0,10629.0,5965.0,36.0,92.0,0.0,2738.0
2020,1,1,4,OH,43.0,8.0,333,677.0,745.0,50518.0,49615.0,35260.0,20216.0,53714.0,54363.0,16630.0,157.0,5421.0,46.0,27361.0
2020,1,1,6,OO,401.0,14.0,1259,1301.0,1402.0,142781.0,141843.0,120990.0,60160.0,148036.0,147383.0,71161.0,30423.0,32441.0,221.0,7597.0
2020,1,1,7,UA,28.0,5.0,638,825.0,742.0,50734.0,44086.0,33105.0,-25601.0,55979.0,48932.0,12352.0,1598.0,10762.0,0.0,19374.0
2020,4,11,6,AS,28.0,9.0,221,105.0,146.0,5997.0,6644.0,-3274.0,-8954.0,6731.0,7872.0,3205.0,77.0,1461.0,292.0,1609.0
2020,1,2,6,9E,0.0,0.0,272,141.0,159.0,9237.0,9333.0,-265.0,-22432.0,10042.0,10570.0,3707.0,1070.0,1875.0,23.0,2658.0
2020,1,3,5,AA,1956.0,12.0,712,1260.0,1522.0,83170.0,92539.0,46313.0,3362.0,89213.0,100584.0,32027.0,2132.0,23669.0,67.0,34644.0
2020,1,3,7,UA,1905.0,4.0,622,594.0,612.0,39227.0,36604.0,6846.0,-54632.0,42510.0,40438.0,12207.0,595.0,8325.0,0.0,15477.0
2020,3,7,3,WN,87.0,17.0,964,798.0,646.0,37045.0,30640.0,-1748.0,-127339.0,44136.0,35894.0,12328.0,3301.0,5287.0,33.0,9691.0
